venue_id,venue_name,venue_lat,venue_long,venue_category,neighborhood,neighb_lat,neighb_long
4cb5f3108db0a14374546616,Roosevelt Triangle,40.81150498512449,-73.95439403540375,Park,Central Harlem,40.81597606742414,-73.94321112603905
4bc6231ff360ef3b1836db2d,Jackie Robinson Bandshell,40.824988544560895,-73.94208117804061,Other Great Outdoors,Central Harlem,40.81597606742414,-73.94321112603905
4b9d43f1f964a5206b9e36e3,Morningside Gardens,40.81186972229474,-73.95858453807527,Garden,Central Harlem,40.81597606742414,-73.94321112603905
4c8e5e5e1664b1f784d39f2f,Deegan Rock,40.81327958570867,-73.93114581660015,Park,Central Harlem,40.81597606742414,-73.94321112603905
4e4b34e3814d52398af27a92,Planet Fitness,40.80913224167501,-73.94876469325624,Gym / Fitness Center,Central Harlem,40.81597606742414,-73.94321112603905
4c04104458dad13aeb344897,East River Esplanade - E 96 to E 125 St,40.783081878923326,-73.94388955305091,Park,East Harlem,40.79224946663033,-73.94418223148524
521fd46911d287f119dbc4ca,White Park 106 Street,40.79201054933993,-73.94559423067933,Park,East Harlem,40.79224946663033,-73.94418223148524
5ba9632edd70c5002c6af85b,New York Sports Clubs,40.79141783376711,-73.94458269906788,Gym / Fitness Center,East Harlem,40.79224946663033,-73.94418223148524
4d2cf7b979bc721ef049e7ee,East River Running Path,40.78177476164983,-73.94417082804488,Track,East Harlem,40.79224946663033,-73.94418223148524
542c32d3498ea03417f1d9fd,Blink Fitness,40.80145767263983,-73.94761681602881,Gym,East Harlem,40.79224946663033,-73.94418223148524
4e74e8f98998ed82a444cf3b,Central Park - 97th St Transverse,40.78851452846438,-73.95510378239035,Outdoors & Recreation,East Harlem,40.79224946663033,-73.94418223148524
50d7b63ae4b01e0c6fe9f191,E 96st & 2nd Avenue,40.78354022445024,-73.94533610580748,Other Great Outdoors,East Harlem,40.79224946663033,-73.94418223148524
4e63b44a1f6ef7d07b3fa3c2,East Side,40.78741402709244,-73.94355873427008,Other Great Outdoors,East Harlem,40.79224946663033,-73.94418223148524
4a9ad8d2f964a520213320e3,Conservatory Garden,40.79386107302837,-73.952397108078,Garden,East Harlem,40.79224946663033,-73.94418223148524
4beed802d355a593f26b0b60,102nd St Footbridge,40.786482419360375,-73.93890960108064,Bridge,East Harlem,40.79224946663033,-73.94418223148524
4a43bff7f964a520c3a61fe3,Wards Island Bridge,40.7860500751784,-73.93710744112468,Bridge,East Harlem,40.79224946663033,-73.94418223148524
4c72f2421b11199caf9a5c13,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park,East Harlem,40.79224946663033,-73.94418223148524
5119102683021acfb7061bc4,Wards Island Park,40.785574455021,-73.9352387123951,Park,East Harlem,40.79224946663033,-73.94418223148524
51535b2ae4b03e2cd10f99c2,E 102 & first avenue,40.78724768308124,-73.94242724367118,Trail,East Harlem,40.79224946663033,-73.94418223148524
4ba3931df964a520964838e3,North Woods,40.79797006896165,-73.95535826683044,Park,East Harlem,40.79224946663033,-73.94418223148524
4b8f3b87f964a520ba4e33e3,Thomas Jefferson Park,40.79284072338035,-73.9365188545079,Park,East Harlem,40.79224946663033,-73.94418223148524
4c7819e72d3ba143aec789d0,119th & Third Gym,40.80033604069565,-73.93850815005871,Gym,East Harlem,40.79224946663033,-73.94418223148524
4ba50a3ef964a5204cd438e3,Central Park - North End,40.79803022193565,-73.95326614379883,Park,East Harlem,40.79224946663033,-73.94418223148524
505374b3e4b04ed4f0072ddb,E 103st & First Avenue,40.787498682249485,-73.94169674214531,Scenic Lookout,East Harlem,40.79224946663033,-73.94418223148524
4bb41c15643cd13a9173395c,Pier 107 CVII,40.78935281779497,-73.93713117656903,Harbor / Marina,East Harlem,40.79224946663033,-73.94418223148524
4ba233dbf964a5206fe337e3,East Meadow,40.79015961797437,-73.95549774169922,Field,East Harlem,40.79224946663033,-73.94418223148524
4d9f471e36818cfafa830701,East River Dock,40.786176139846006,-73.93928002910826,Playground,East Harlem,40.79224946663033,-73.94418223148524
5102ff4ee4b0584e22e688d0,E 100st & Second Avenue,40.7865213612644,-73.94561737869883,Other Great Outdoors,East Harlem,40.79224946663033,-73.94418223148524
4c841a8cd4e237044a337788,Girls' Gate,40.791755744661714,-73.95306766033173,Plaza,East Harlem,40.79224946663033,-73.94418223148524
4c213dab99282d7f694d65b0,Cherry Tree Playground,40.787575838937414,-73.94755807560547,Playground,East Harlem,40.79224946663033,-73.94418223148524
4b55cc51f964a52080f027e3,Stanley Isaacs Park / Paul L. McDermott Roller Hockey Rink,40.78275663453636,-73.94470565828635,Skating Rink,East Harlem,40.79224946663033,-73.94418223148524
4d2b48d9d86aa0904aa722c0,Central Park - The Mount,40.79389603752883,-73.95438194274902,Other Great Outdoors,East Harlem,40.79224946663033,-73.94418223148524
4f5e5a32e4b008b158fdc5e7,PS/MS 57 Playground,40.797178,-73.9419,Playground,East Harlem,40.79224946663033,-73.94418223148524
4c37b9e093db0f475a5d2092,Marx Brothers Field,40.78433399509131,-73.94611210822278,Athletics & Sports,East Harlem,40.79224946663033,-73.94418223148524
4b8ae0e4f964a520d38632e3,Harlem Meer,40.79623525404294,-73.95135641098022,Lake,East Harlem,40.79224946663033,-73.94418223148524
4dcff7206365b852957924e7,North Meadow Field 8,40.79315689295273,-73.95574450492859,Baseball Field,East Harlem,40.79224946663033,-73.94418223148524
4da2c21722a5f04d31481655,East 112th Street and Madison Ave,40.79768581365384,-73.94593309268163,Scenic Lookout,East Harlem,40.79224946663033,-73.94418223148524
4bc3040b920eb71376d31c2c,Crossfit Metropolis,40.78820597637237,-73.94869510882322,Gym,East Harlem,40.79224946663033,-73.94418223148524
5b530c034ac28a002c1a801a,QDR Rock,40.791431,-73.956049,Park,East Harlem,40.79224946663033,-73.94418223148524
4a68fff8f964a5206dcb1fe3,New York Sports Clubs,40.80026799294257,-73.94701855704307,Gym,East Harlem,40.79224946663033,-73.94418223148524
4c5edb69d25320a1e5c1c97a,Park Avenue Malls,40.787114102957155,-73.95221856379337,Park,East Harlem,40.79224946663033,-73.94418223148524
4a874768f964a520970320e3,Lasker Pool & Ice Rink,40.79786105756334,-73.95354246780393,Pool,East Harlem,40.79224946663033,-73.94418223148524
4b61265af964a520370b2ae3,The Charles A. Dana Discovery Center,40.797075614684225,-73.9513910944778,Other Great Outdoors,East Harlem,40.79224946663033,-73.94418223148524
4ba395c6f964a520744938e3,The Ravine,40.79552659385368,-73.95602881908417,Scenic Lookout,East Harlem,40.79224946663033,-73.94418223148524
4b561591f964a52093ff27e3,Synergy Fitness Clubs,40.78234716485186,-73.94870988344918,Gym / Fitness Center,East Harlem,40.79224946663033,-73.94418223148524
4ba28d8bf964a520a60338e3,Samuel Seabury Playground,40.78547546877856,-73.95076291284549,Playground,East Harlem,40.79224946663033,-73.94418223148524
4b9d849ff964a52087b136e3,Club Normandie,40.784920890143646,-73.94853276492782,Gym,East Harlem,40.79224946663033,-73.94418223148524
4c841788dc018cfa424fde6c,Farmers' Gate,40.79805458768175,-73.95251512527466,Plaza,East Harlem,40.79224946663033,-73.94418223148524
4a591442f964a5209fb81fe3,Robert Bendheim Playground,40.790253713015055,-73.95415038514743,Playground,East Harlem,40.79224946663033,-73.94418223148524
4d6331414554a0934064afaa,Central Park - 99th & 5th Ave,40.78879138916376,-73.95523207333972,Park,East Harlem,40.79224946663033,-73.94418223148524
4d2b474bd86aa0904ca522c0,Untermeyer Fountain,40.794253423163795,-73.9519464969635,Fountain,East Harlem,40.79224946663033,-73.94418223148524
4d2b4592d86aa0907fa322c0,Center Fountain,40.79389603752883,-73.95281553268433,Fountain,East Harlem,40.79224946663033,-73.94418223148524
54bfbce8498e98016396c2cf,Planet Fitness,40.79522034247128,-73.9311723364798,Gym / Fitness Center,East Harlem,40.79224946663033,-73.94418223148524
412d2800f964a520df0c1fe3,Central Park,40.78307608904521,-73.96549701690674,Park,Upper East Side,40.775638573301805,-73.96050763135
4a318fe7f964a520f2991fe3,Great Lawn,40.78126269181246,-73.96648406982422,Field,Upper East Side,40.775638573301805,-73.96050763135
4abe1b6ff964a520ab8b20e3,Exhale,40.77472908300697,-73.96329365759321,Spa,Upper East Side,40.775638573301805,-73.96050763135
4b76ed15f964a520366b2ee3,Central Park Loop,40.77758420956305,-73.96678447723389,Track,Upper East Side,40.775638573301805,-73.96050763135
4b4263a9f964a520ecd225e3,Crunch,40.776010084941554,-73.95641908049589,Gym / Fitness Center,Upper East Side,40.775638573301805,-73.96050763135
604fdb7838f35158b469f14b,The Hemlock In The Ramble,40.775964,-73.968801,Park,Upper East Side,40.775638573301805,-73.96050763135
4b006b45f964a520013e22e3,The Ramble,40.77747046761482,-73.96976709365845,Trail,Upper East Side,40.775638573301805,-73.96050763135
4b50deaaf964a520293627e3,Bow Bridge,40.77573142284534,-73.97177532898556,Bridge,Upper East Side,40.775638573301805,-73.96050763135
4a6da55cf964a520d2d21fe3,New York Sports Clubs,40.77111703057608,-73.95514168689478,Gym / Fitness Center,Upper East Side,40.775638573301805,-73.96050763135
4ac13d5ff964a5205b9620e3,Equinox,40.77046,-73.957387,Gym,Upper East Side,40.775638573301805,-73.96050763135
4b8e8bcdf964a520f52733e3,Alice in Wonderland Statue,40.77503960222394,-73.96656561181653,Outdoor Sculpture,Upper East Side,40.775638573301805,-73.96050763135
4eba89f29adfe14d0452f119,Sophie Loeb Fountain,40.77579681357543,-73.96511614322662,Fountain,Upper East Side,40.775638573301805,-73.96050763135
